Decision Tree Pred 2020	Decision Tree Pred 2021	Exported_value_in_2009	Exported_value_in_2010	Exported_value_in_2011	Exported_value_in_2012	Exported_value_in_2013	Exported_value_in_2014	Exported_value_in_2015	Exported_value_in_2016	Exported_value_in_2017	Exported_value_in_2018	Exported_value_in_2019	Exported_value_in_2020	Exporter	Importers	Lineer Reg Pred 2020	Lineer Reg Pred 2021	Poly Reg d3 Pred 2020	Poly Reg d3 Pred 2021	Random Forest Pred 2020	Random Forest Pred 2021	XG Boost Pred 2020	XG Boost Pred 2021
354158.0	354158.0	212670.0	263467.0	316498.0	312051.0	340399.0	295536.0	315852.0	348901.0	645453.0	413360.0	354158.0	266371.0	Germany	Sri Lanka	474924.0	496224.0	344297.0	253575.0	359147.0	359147.0	353951.0	353951.0
394.0	394.0	552.0	160.0	106.0	510.0	641.0	634.0	299.0	390.0	263.0	751.0	394.0	297.0	Germany	St. Pierre and Miquelon	507.0	520.0	391.0	302.0	435.0	435.0	400.0	400.0
28917.0	28917.0	23966.0	29672.0	30319.0	30252.0	46784.0	39047.0	30892.0	28080.0	22586.0	25831.0	28917.0	25894.0	Germany	Suriname	28720.0	28410.0	30668.0	37856.0	28581.0	28581.0	28804.0	28804.0
27888450.0	27888450.0	21688066.0	25678648.0	30664656.0	27108185.0	27309765.0	28391467.0	25443563.0	27502742.0	30144771.0	30958464.0	27888450.0	26638136.0	Germany	Sweden	30224495.0	30674353.0	32170924.0	35532656.0	28109079.0	28109079.0	28043520.0	28043520.0
63676565.0	63676565.0	49886837.0	55930655.0	67278677.0	63463871.0	63150724.0	62606692.0	54670993.0	55895711.0	61364846.0	64304110.0	63676565.0	64798039.0	Germany	Switzerland	63534603.0	64089920.0	77009994.0	92646943.0	62641143.0	62641143.0	63678120.0	63678120.0
98152.0	98152.0	917113.0	879652.0	784589.0	278127.0	98055.0	91309.0	67827.0	57065.0	89800.0	103839.0	98152.0	67443.0	Germany	Syrian Arab Republic	-217031.0	-305710.0	281231.0	450811.0	94149.0	94149.0	99191.0	99191.0
8729005.0	8729005.0	5444145.0	8057183.0	8757159.0	7471026.0	7854773.0	9171519.0	8190716.0	8348888.0	8679474.0	9323399.0	8729005.0	9340783.0	Germany	Taipei, Chinese	9457814.0	9670066.0	9936484.0	11106270.0	8747030.0	8747030.0	8718348.0	8718348.0
31940.0	31940.0	36332.0	47612.0	35303.0	37152.0	47589.0	59638.0	49215.0	42959.0	62762.0	56760.0	31940.0	42149.0	Germany	Tajikistan	52128.0	53131.0	20004.0	-5115.0	37136.0	37136.0	32280.0	32280.0
195361.0	195361.0	197996.0	155296.0	187262.0	225194.0	192450.0	228725.0	132522.0	151319.0	177026.0	176565.0	195361.0	179247.0	Germany	Tanzania, United Republic of	174530.0	173016.0	230589.0	284282.0	185729.0	185729.0	194149.0	194149.0
5618451.0	5618451.0	3012931.0	3723358.0	4505958.0	5453954.0	5266389.0	5221447.0	4470650.0	4872170.0	5296872.0	5982415.0	5618451.0	4782934.0	Germany	Thailand	6082814.0	6287153.0	6882546.0	8248026.0	5540707.0	5540707.0	5612650.0	5612650.0
349.0	349.0	3149.0	298.0	623.0	751.0	189.0	148.0	837.0	187.0	2154.0	258.0	349.0	316.0	Germany	Timor-Leste	265.0	174.0	-1035.0	-2980.0	359.0	359.0	332.0	332.0
58847.0	58847.0	57835.0	58790.0	79469.0	60730.0	89762.0	77608.0	58323.0	42777.0	45701.0	57571.0	58847.0	78285.0	Germany	Togo	53303.0	51772.0	75704.0	102716.0	57571.0	57571.0	58703.0	58703.0
190.0	190.0	3599.0	7365.0	264.0	129.0	722.0	28.0	69.0	102.0	4928.0	732.0	190.0	492.0	Germany	Tokelau	-4.0	-280.0	-538.0	-2732.0	248.0	248.0	222.0	222.0
259.0	259.0	2403.0	238.0	445.0	454.0	2464.0	32.0	778.0	517.0	130.0	198.0	259.0	259.0	Germany	Tonga	-10.0	-132.0	-549.0	-1310.0	303.0	303.0	249.0	249.0
111406.0	111406.0	243149.0	173110.0	134789.0	165620.0	147256.0	157721.0	132791.0	147752.0	96376.0	109015.0	111406.0	116113.0	Germany	Trinidad and Tobago	88242.0	78419.0	67843.0	25460.0	114936.0	114936.0	109498.0	109498.0
1626000.0	1626000.0	1741016.0	2143764.0	2179570.0	1816936.0	1769065.0	1764754.0	1498358.0	1529486.0	1786205.0	1766340.0	1626000.0	1417357.0	Germany	Tunisia	1559564.0	1522196.0	2025759.0	2410737.0	1629768.0	1629768.0	1626082.0	1626082.0
21903773.0	21903773.0	16393171.0	21678681.0	28160076.0	25950999.0	28498296.0	25664987.0	24703019.0	24216131.0	24280334.0	22729040.0	21903773.0	24422427.0	Germany	Turkey	24717148.0	24833968.0	24370559.0	27892562.0	22354582.0	22354582.0	21941308.0	21941308.0
178024.0	178024.0	359364.0	348044.0	437353.0	419261.0	519819.0	368810.0	334909.0	391389.0	409637.0	170888.0	178024.0	191595.0	Germany	Turkmenistan	252184.0	234555.0	61474.0	-57184.0	201756.0	201756.0	178346.0	178346.0
1833.0	1833.0	1183.0	1064.0	662.0	1109.0	1884.0	1586.0	1138.0	1538.0	1088.0	1176.0	1833.0	1673.0	Germany	Turks and Caicos Islands	1574.0	1620.0	1727.0	1957.0	1679.0	1679.0	1797.0	1797.0
122430.0	122430.0	88622.0	134047.0	142402.0	123242.0	96821.0	128391.0	89229.0	105297.0	119969.0	121869.0	122430.0	151002.0	Germany	Uganda	116186.0	116273.0	164115.0	210403.0	119000.0	119000.0	121521.0	121521.0
5327440.0	5327440.0	5335290.0	6317064.0	7647920.0	7619731.0	7296163.0	4886324.0	3228516.0	3978500.0	4952074.0	5291511.0	5327440.0	5103888.0	Germany	Ukraine	4339370.0	4125014.0	8831065.0	13046857.0	5092792.0	5092792.0	5314614.0	5314614.0
9768251.0	9768251.0	8768108.0	10352466.0	10773678.0	12718892.0	13321800.0	15225056.0	16165051.0	15961980.0	12527523.0	9745674.0	9768251.0	7905436.0	Germany	United Arab Emirates	13238835.0	13394876.0	4211360.0	-1413377.0	10604609.0	10604609.0	9757728.0	9757728.0
88475888.0	88475888.0	74114907.0	77278975.0	89401172.0	90727204.0	94442690.0	104888480.0	98368704.0	94905257.0	95961991.0	96942954.0	88475888.0	76336157.0	Germany	United Kingdom	101360315.0	103018727.0	83580464.0	76536735.0	90692976.0	90692976.0	88539936.0	88539936.0
1133.0	1133.0	5733.0	10328.0	6796.0	66340.0	8420.0	5642.0	2738.0	1305.0	791.0	1804.0	1133.0	2604.0	Germany	United States Minor Outlying Islands	-1408.0	-3325.0	21076.0	47603.0	1341.0	1341.0	1240.0	1240.0
132857659.0	132857659.0	76297833.0	87421805.0	103181346.0	112269321.0	119125993.0	127776387.0	126090209.0	118236226.0	126254167.0	133896931.0	132857659.0	118774405.0	Germany	United States of America	145227050.0	150289015.0	140420234.0	150257079.0	131570303.0	131570303.0	132841760.0	132841760.0
266602.0	266602.0	203730.0	314225.0	397552.0	524275.0	477730.0	559671.0	495543.0	375377.0	282397.0	269010.0	266602.0	283910.0	Germany	Uruguay	351904.0	347432.0	219544.0	232462.0	289437.0	289437.0	267629.0	267629.0
979874.0	979874.0	472348.0	721186.0	685861.0	517262.0	572294.0	671104.0	465138.0	480078.0	660578.0	807051.0	979874.0	689559.0	Germany	Uzbekistan	782455.0	806307.0	1386213.0	1898791.0	889195.0	889195.0	971791.0	971791.0
748.0	748.0	4777.0	632.0	233.0	381.0	887.0	453.0	850.0	1115.0	1064.0	1048.0	748.0	424.0	Germany	Vanuatu	314.0	182.0	-1145.0	-3682.0	819.0	819.0	753.0	753.0
58173.0	58173.0	1072311.0	948119.0	990522.0	1190606.0	990656.0	925034.0	570844.0	276756.0	191925.0	149617.0	58173.0	38475.0	Germany	Venezuela, Bolivarian Republic of	-34567.0	-151913.0	70716.0	205954.0	119116.0	119116.0	58157.0	58157.0
4812338.0	4812338.0	1600071.0	2034494.0	2525570.0	2541135.0	2463257.0	2632962.0	2528345.0	2879549.0	3952080.0	4813182.0	4812338.0	3398043.0	Germany	Viet Nam	4736500.0	5029205.0	6396200.0	7938972.0	4531332.0	4531332.0	4807104.0	4807104.0
119.0	119.0	152.0	119.0	163.0	268.0	154.0	147.0	163.0	113.0	170.0	100.0	119.0	156.0	Germany	Wallis and Futuna Islands	123.0	118.0	127.0	150.0	119.0	119.0	117.0	117.0
1486877250.0	1486877250.0	1125844048.0	1267743109.0	1483802558.0	1410146321.0	1450937515.0	1498238432.0	1323665116.0	1332489067.0	1444776367.0	1556622939.0	1486877250.0	1378030840.0	Germany	World	1537977694.0	1561259692.0	1728268208.0	1990169976.0	1475003321.0	1475003321.0	1485487488.0	1485487488.0
98689.0	98689.0	282478.0	240453.0	131848.0	168184.0	328848.0	276165.0	159003.0	120493.0	88983.0	68205.0	98689.0	104510.0	Germany	Yemen	69299.0	51102.0	21569.0	-21089.0	100099.0	100099.0	97445.0	97445.0
71365.0	71365.0	49374.0	40840.0	63649.0	114670.0	204605.0	105345.0	64471.0	60708.0	64458.0	77286.0	71365.0	47243.0	Germany	Zambia	83894.0	83986.0	96174.0	140975.0	70984.0	70984.0	71644.0	71644.0
36702.0	36702.0	26467.0	48312.0	69245.0	74431.0	51046.0	42478.0	50118.0	30078.0	32604.0	38754.0	36702.0	48742.0	Germany	Zimbabwe	35297.0	33600.0	64053.0	100126.0	37428.0	37428.0	36634.0	36634.0
53.0	53.0	4.0	9.0	38.0	40.0	94.0	96.0	28.0	39.0	7.0	3.0	53.0	14.0	Senegal	Afghanistan	41.0	41.0	57.0	99.0	44.0	44.0	52.0	52.0
324.0	324.0	592.0	498.0	1368.0	2239.0	3992.0	4248.0	3180.0	187.0	99.0	284.0	324.0	1405.0	Senegal	Albania	951.0	852.0	-523.0	-512.0	500.0	500.0	321.0	321.0
258.0	258.0	310.0	161.0	800.0	238.0	612.0	680.0	1303.0	635.0	520.0	443.0	258.0	695.0	Senegal	Algeria	624.0	638.0	-272.0	-875.0	377.0	377.0	259.0	259.0
738.0	738.0	2934.0	8386.0	3463.0	16287.0	979.0	720.0	393.0	4410.0	781.0	358.0	738.0	1240.0	Senegal	Angola	-531.0	-1217.0	5106.0	10656.0	909.0	909.0	725.0	725.0
90.0	90.0	35.0	9.0	165.0	5.0	1288.0	823.0	739.0	145.0	695.0	20.0	90.0	1.0	Senegal	Antigua and Barbuda	454.0	469.0	-457.0	-958.0	128.0	128.0	94.0	94.0
3662.0	3662.0	40.0	43.0	3.0	378.0	711.0	5910.0	97.0	568.0	2175.0	37182.0	3662.0	3267.0	Senegal	Area Nes	14049.0	15621.0	16897.0	18217.0	7687.0	7687.0	3640.0	3640.0
2695.0	2695.0	48.0	2.0	164.0	344.0	120.0	100.0	771.0	465.0	651.0	1417.0	2695.0	214145.0	Senegal	Australia	1775.0	1968.0	3860.0	5609.0	2248.0	2248.0	2677.0	2677.0
228.0	228.0	65.0	35.0	68.0	37.0	64.0	236.0	295.0	345.0	389.0	196.0	228.0	244.0	Senegal	Austria	356.0	386.0	-7.0	-302.0	236.0	236.0	227.0	227.0
20566.0	20566.0	15371.0	21077.0	21217.0	17081.0	23585.0	35328.0	20494.0	19302.0	16392.0	18402.0	20566.0	17233.0	Senegal	Benin	20919.0	20938.0	19685.0	21958.0	20188.0	20188.0	20482.0	20482.0
761.0	761.0	1122.0	295.0	408.0	512.0	2417.0	3218.0	4180.0	5260.0	2834.0	3276.0	761.0	713.0	Senegal	Brazil	3771.0	4031.0	-3231.0	-8764.0	1624.0	1624.0	784.0	784.0
2601.0	2601.0	23.0	35.0	1856.0	2776.0	1471.0	626.0	662.0	503.0	1077.0	3300.0	2601.0	4094.0	Senegal	Brunei Darussalam	2353.0	2519.0	5641.0	8920.0	2425.0	2425.0	2625.0	2625.0
888.0	888.0	43.0	1245.0	1116.0	494.0	2588.0	2959.0	2353.0	767.0	866.0	890.0	888.0	410.0	Senegal	Bulgaria	1421.0	1442.0	337.0	134.0	978.0	978.0	892.0	892.0
64923.0	64923.0	23031.0	26052.0	41160.0	59904.0	57642.0	64538.0	43959.0	52739.0	57640.0	69296.0	64923.0	52159.0	Senegal	Burkina Faso	73018.0	76690.0	80664.0	98683.0	63296.0	63296.0	64973.0	64973.0
133.0	133.0	383.0	24.0	9.0	66.0	25.0	6.0	42.0	51.0	53.0	64.0	133.0	88.0	Senegal	Burundi	25.0	16.0	50.0	-37.0	112.0	112.0	130.0	130.0
2826.0	2826.0	5050.0	7089.0	5301.0	4029.0	4794.0	3257.0	2139.0	3246.0	4128.0	4179.0	2826.0	1846.0	Senegal	Cabo Verde	2522.0	2244.0	4335.0	5299.0	2989.0	2989.0	2822.0	2822.0
30175.0	30175.0	16939.0	31814.0	48494.0	50417.0	32001.0	65215.0	41847.0	27029.0	20121.0	29817.0	30175.0	30096.0	Senegal	Cameroon	32323.0	31743.0	39325.0	57460.0	30696.0	30696.0	30107.0	30107.0
1659.0	1659.0	651.0	1927.0	1431.0	593.0	1802.0	641.0	3880.0	1268.0	1700.0	1574.0	1659.0	1679.0	Senegal	Canada	1986.0	2057.0	1108.0	547.0	1770.0	1770.0	1635.0	1635.0
6792.0	6792.0	711.0	3440.0	674.0	1641.0	785.0	3813.0	7832.0	9430.0	8583.0	9002.0	6792.0	7825.0	Senegal	Central African Republic	10191.0	11092.0	3624.0	-1973.0	7332.0	7332.0	6825.0	6825.0
13973.0	13973.0	31449.0	27109.0	15439.0	8974.0	35803.0	16810.0	27339.0	23403.0	24472.0	26540.0	13973.0	7134.0	Senegal	Chad	20547.0	20163.0	1724.0	-17973.0	17168.0	17168.0	14222.0	14222.0
276314.0	276314.0	23791.0	16142.0	18603.0	15820.0	22429.0	40002.0	119626.0	127230.0	133810.0	115573.0	276314.0	264722.0	Senegal	China	209539.0	230684.0	299492.0	371156.0	234497.0	234497.0	274569.0	274569.0
1182.0	1182.0	1335.0	1313.0	51.0	1.0	86.0	23.0	57.0	351.0	498.0	3636.0	1182.0	4070.0	Senegal	Colombia	1351.0	1446.0	2502.0	2790.0	1379.0	1379.0	1176.0	1176.0
38408.0	38408.0	4296.0	7727.0	8657.0	9377.0	32638.0	42705.0	38132.0	43552.0	45610.0	39111.0	38408.0	27395.0	Senegal	Congo	54427.0	58797.0	21005.0	-261.0	38826.0	38826.0	38591.0	38591.0
2463.0	2463.0	5221.0	1946.0	2447.0	733.0	1300.0	1059.0	871.0	1481.0	2062.0	7006.0	2463.0	3466.0	Senegal	Congo, Democratic Republic of the	2764.0	2822.0	3973.0	3406.0	2897.0	2897.0	2457.0	2457.0
1127.0	1127.0	1223.0	1345.0	1663.0	1412.0	816.0	923.0	718.0	1059.0	1016.0	1339.0	1127.0	266.0	Senegal	Cyprus	972.0	942.0	1743.0	2320.0	1123.0	1123.0	1128.0	1128.0
156933.0	156933.0	58986.0	52678.0	54295.0	64684.0	92008.0	101579.0	122184.0	135041.0	140645.0	131330.0	156933.0	191945.0	Senegal	Côte d'Ivoire	168267.0	179487.0	137160.0	117193.0	149743.0	149743.0	156151.0	156151.0
363.0	363.0	141.0	1484.0	413.0	797.0	588.0	405.0	2428.0	1650.0	1423.0	723.0	363.0	1817.0	Senegal	Denmark	1200.0	1242.0	-815.0	-2379.0	634.0	634.0	390.0	390.0
6.0	6.0	40.0	9.0	359.0	242.0	417.0	14.0	1.0	132.0	15.0	47.0	6.0	1.0	Senegal	Djibouti	25.0	9.0	170.0	383.0	20.0	20.0	10.0	10.0
431.0	431.0	1047.0	991.0	581.0	375.0	4833.0	155.0	947.0	541.0	420.0	468.0	431.0	826.0	Senegal	Egypt	479.0	395.0	421.0	721.0	478.0	478.0	434.0	434.0
4606.0	4606.0	7901.0	11260.0	18437.0	13966.0	19612.0	12811.0	11776.0	4836.0	1516.0	4916.0	4606.0	4182.0	Senegal	Equatorial Guinea	3674.0	2595.0	9235.0	17639.0	5141.0	5141.0	4691.0	4691.0
1698.0	1698.0	59.0	34.0	17.0	53.0	18.0	173.0	43.0	3.0	487.0	86.0	1698.0	29.0	Senegal	Ethiopia	774.0	863.0	2337.0	3624.0	1260.0	1260.0	1688.0	1688.0
4854.0	4854.0	351.0	25.0	40.0	807.0	62.0	32.0	13.0	14.0	32.0	22.0	4854.0	18.0	Senegal	Finland	1705.0	1895.0	7179.0	11741.0	3564.0	3564.0	4825.0	4825.0
87456.0	87456.0	121013.0	96593.0	112576.0	112645.0	108652.0	125627.0	97565.0	74312.0	77149.0	84620.0	87456.0	76977.0	Senegal	France	77489.0	73765.0	89901.0	101758.0	86876.0	86876.0	86795.0	86795.0
10180.0	10180.0	6197.0	7289.0	11583.0	11455.0	13237.0	17229.0	13805.0	11391.0	4173.0	6313.0	10180.0	6113.0	Senegal	Gabon	9944.0	9892.0	8628.0	10911.0	9987.0	9987.0	10116.0	10116.0
77517.0	77517.0	78052.0	77366.0	85358.0	91453.0	101696.0	92726.0	89871.0	85796.0	108133.0	97694.0	77517.0	112318.0	Senegal	Gambia	96360.0	97485.0	73177.0	59069.0	81583.0	81583.0	77902.0	77902.0
314.0	314.0	135.0	7.0	338.0	257.0	750.0	486.0	360.0	199.0	111.0	102.0	314.0	205.0	Senegal	Georgia	283.0	284.0	314.0	506.0	281.0	281.0	312.0	312.0
5755.0	5755.0	5667.0	6302.0	5157.0	8855.0	4905.0	9317.0	5906.0	7889.0	5710.0	6026.0	5755.0	7356.0	Senegal	Germany	6502.0	6503.0	4798.0	3950.0	5943.0	5943.0	5837.0	5837.0
10664.0	10664.0	11511.0	13278.0	14076.0	45374.0	12363.0	9368.0	9927.0	16861.0	16043.0	23954.0	10664.0	15363.0	Senegal	Ghana	15851.0	15714.0	23393.0	32938.0	12800.0	12800.0	10690.0	10690.0
7848.0	7848.0	25716.0	16337.0	17580.0	13719.0	9189.0	10282.0	8725.0	7599.0	6440.0	5586.0	7848.0	6906.0	Senegal	Greece	1995.0	372.0	6955.0	6974.0	7588.0	7588.0	7727.0	7727.0
134521.0	134521.0	66266.0	79174.0	135939.0	121984.0	127964.0	112259.0	98709.0	85296.0	105685.0	127529.0	134521.0	148555.0	Senegal	Guinea	127282.0	130385.0	193427.0	268612.0	127920.0	127920.0	133652.0	133652.0
65494.0	65494.0	58438.0	49933.0	63769.0	69623.0	91232.0	90272.0	67131.0	53121.0	59893.0	68498.0	65494.0	57201.0	Senegal	Guinea-Bissau	69263.0	69634.0	69740.0	79939.0	65179.0	65179.0	65754.0	65754.0
2131.0	2131.0	1152.0	1423.0	1901.0	2124.0	1447.0	3780.0	4424.0	3313.0	4827.0	2872.0	2131.0	641.0	Senegal	Hong Kong, China	4026.0	4252.0	-36.0	-3037.0	2461.0	2461.0	2166.0	2166.0
152.0	152.0	50.0	202.0	65.0	12.0	2.0	169.0	5.0	980.0	5.0	70.0	152.0	31.0	Senegal	Hungary	251.0	266.0	-208.0	-603.0	186.0	186.0	151.0	151.0
114.0	114.0	319.0	1108.0	1123.0	1847.0	231.0	341.0	1689.0	1180.0	221.0	582.0	114.0	835.0	Senegal	Iceland	484.0	432.0	20.0	-140.0	352.0	352.0	138.0	138.0
361686.0	361686.0	155203.0	209480.0	356601.0	290606.0	173372.0	60770.0	140040.0	208086.0	150366.0	303225.0	361686.0	299223.0	Senegal	India	251239.0	256605.0	635689.0	966229.0	328875.0	328875.0	356917.0	356917.0
84.0	84.0	69.0	325.0	6493.0	927.0	2602.0	1453.0	945.0	906.0	1464.0	1425.0	84.0	2433.0	Senegal	Indonesia	846.0	734.0	1976.0	3788.0	375.0	375.0	116.0	116.0
34.0	34.0	21.0	9.0	1680.0	57.0	1618.0	129.0	426.0	2158.0	1.0	252.0	34.0	526.0	Senegal	Ireland	526.0	517.0	-362.0	-770.0	231.0	231.0	91.0	91.0
2245.0	2245.0	1047.0	2242.0	2226.0	2320.0	3737.0	2987.0	2089.0	3466.0	2782.0	3460.0	2245.0	1659.0	Senegal	Israel	3319.0	3438.0	2432.0	2247.0	2478.0	2478.0	2251.0	2251.0
101803.0	101803.0	51963.0	46831.0	69146.0	60675.0	52250.0	75789.0	83440.0	65372.0	77372.0	109770.0	101803.0	54072.0	Senegal	Italy	103104.0	108251.0	122473.0	141466.0	99212.0	99212.0	101605.0	101605.0
16321.0	16321.0	3182.0	3965.0	10395.0	10574.0	4206.0	6406.0	6682.0	7138.0	5535.0	12321.0	16321.0	10733.0	Senegal	Japan	12256.0	12984.0	25978.0	38829.0	14533.0	14533.0	16219.0	16219.0
1.0	1.0	120.0	133.0	322.0	230.0	12.0	25.0	196.0	116.0	74.0	56.0	1.0	101.0	Senegal	Jordan	25.0	9.0	25.0	36.0	29.0	29.0	3.0	3.0
1427.0	1427.0	1703.0	1022.0	1407.0	6383.0	1864.0	4082.0	769.0	44.0	137.0	298.0	1427.0	21.0	Senegal	Kenya	547.0	349.0	2977.0	5959.0	1140.0	1140.0	1429.0	1429.0
1024.0	1024.0	95.0	54.0	131.0	764.0	170.0	520.0	7822.0	486.0	2502.0	1535.0	1024.0	179.0	Senegal	Korea, Democratic People's Republic of	2725.0	2950.0	-1966.0	-5507.0	1509.0	1509.0	1072.0	1072.0
39501.0	39501.0	1397.0	5333.0	9632.0	14746.0	31210.0	65670.0	33507.0	50691.0	41194.0	26651.0	39501.0	31953.0	Senegal	Korea, Republic of	53303.0	57345.0	15304.0	-5354.0	38134.0	38134.0	39345.0	39345.0
15831.0	15831.0	18842.0	41645.0	55864.0	2859.0	3728.0	3727.0	19563.0	14798.0	17025.0	14687.0	15831.0	8345.0	Senegal	Lebanon	8069.0	6253.0	30246.0	44055.0	15858.0	15858.0	15683.0	15683.0
2900.0	2900.0	9327.0	8707.0	12167.0	10984.0	11777.0	9481.0	6902.0	7125.0	6703.0	7499.0	2900.0	3101.0	Senegal	Liberia	4909.0	4310.0	3530.0	3214.0	4062.0	4062.0	2917.0	2917.0
67.0	67.0	151.0	216.0	65.0	87.0	50.0	52.0	77.0	33.0	50.0	115.0	67.0	421.0	Senegal	Madagascar	36.0	27.0	104.0	122.0	72.0	72.0	67.0	67.0
4176.0	4176.0	244.0	1980.0	3957.0	2748.0	1074.0	7080.0	2702.0	320.0	1949.0	2255.0	4176.0	3276.0	Senegal	Malaysia	3217.0	3322.0	6195.0	9843.0	3565.0	3565.0	4124.0	4124.0
959429.0	959429.0	415317.0	544845.0	439571.0	394428.0	424432.0	469989.0	443151.0	461336.0	597522.0	700114.0	959429.0	826131.0	Senegal	Mali	748268.0	784341.0	1248089.0	1641400.0	857229.0	857229.0	953523.0	953523.0
392.0	392.0	289.0	377.0	362.0	348.0	333.0	558.0	546.0	677.0	610.0	625.0	392.0	171.0	Senegal	Malta	635.0	664.0	197.0	-147.0	452.0	452.0	393.0	393.0
67829.0	67829.0	71588.0	64910.0	85160.0	81875.0	69619.0	72281.0	52537.0	77655.0	77366.0	75496.0	67829.0	71006.0	Senegal	Mauritania	71009.0	70779.0	77792.0	84473.0	68487.0	68487.0	67773.0	67773.0
5179.0	5179.0	590.0	710.0	1163.0	825.0	1188.0	1553.0	1784.0	8080.0	15360.0	11842.0	5179.0	24243.0	Senegal	Mexico	11216.0	12354.0	3861.0	-3103.0	6034.0	6034.0	5175.0	5175.0
12395.0	12395.0	10294.0	5497.0	8560.0	6618.0	8933.0	7902.0	5291.0	7678.0	4457.0	9157.0	12395.0	10896.0	Senegal	Morocco	8506.0	8609.0	15574.0	20891.0	11175.0	11175.0	12133.0	12133.0
452.0	452.0	415.0	3519.0	1381.0	197.0	55.0	168.0	275.0	665.0	60.0	133.0	452.0	381.0	Senegal	Mozambique	-216.0	-363.0	1274.0	2260.0	412.0	412.0	430.0	430.0
54863.0	54863.0	28941.0	22085.0	25055.0	23494.0	51614.0	49258.0	43661.0	43462.0	87191.0	92680.0	54863.0	68813.0	Senegal	Netherlands	81867.0	87597.0	55427.0	33499.0	58398.0	58398.0	54774.0	54774.0
15305.0	15305.0	13442.0	12456.0	12007.0	11516.0	17931.0	11538.0	18593.0	22621.0	17098.0	28615.0	15305.0	20463.0	Senegal	Niger	22580.0	23599.0	13694.0	5835.0	17787.0	17787.0	15253.0	15253.0
25594.0	25594.0	16566.0	4880.0	10422.0	14034.0	9641.0	15142.0	10376.0	10073.0	21693.0	29805.0	25594.0	23875.0	Senegal	Nigeria	24646.0	26205.0	33747.0	39375.0	24106.0	24106.0	25507.0	25507.0
20175.0	20175.0	22.0	899.0	755.0	97.0	2376.0	5704.0	7076.0	13873.0	40263.0	4315.0	20175.0	55296.0	Senegal	Norway	23153.0	25564.0	10998.0	243.0	16767.0	16767.0	20034.0	20034.0
128.0	128.0	962.0	1120.0	2849.0	4056.0	5668.0	2792.0	1358.0	852.0	710.0	1141.0	128.0	1257.0	Senegal	Pakistan	809.0	616.0	1270.0	2963.0	393.0	393.0	127.0	127.0
9532.0	9532.0	12.0	82.0	540.0	25.0	4959.0	17955.0	22069.0	14269.0	4861.0	3121.0	9532.0	1737.0	Senegal	Poland	13492.0	14568.0	-5554.0	-18185.0	9829.0	9829.0	9471.0	9471.0
9282.0	9282.0	12515.0	12468.0	22435.0	11488.0	16325.0	11539.0	8211.0	15041.0	11594.0	10027.0	9282.0	4336.0	Senegal	Portugal	9568.0	9028.0	11518.0	13945.0	9694.0	9694.0	9427.0	9427.0
6177.0	6177.0	264.0	19.0	62.0	1415.0	32.0	1032.0	85.0	1136.0	5709.0	82.0	6177.0	135.0	Senegal	Russian Federation	3979.0	4399.0	7183.0	9826.0	4622.0	4622.0	6136.0	6136.0
4.0	4.0	18.0	44.0	85.0	19.0	16.0	19.0	9.0	54.0	4.0	16.0	4.0	64.0	Senegal	Rwanda	6.0	3.0	16.0	27.0	9.0	9.0	4.0	4.0
871.0	871.0	720.0	501.0	116.0	3925.0	7747.0	4150.0	1496.0	1625.0	1151.0	1929.0	871.0	461.0	Senegal	Saudi Arabia	2133.0	2121.0	891.0	1465.0	1104.0	1104.0	883.0	883.0
187790.0	187790.0	250383.0	158888.0	227185.0	231056.0	262223.0	234191.0	172485.0	100504.0	153116.0	164955.0	187790.0	148873.0	Senegal	Ship stores and bunkers	147793.0	139959.0	229051.0	304106.0	177906.0	177906.0	184996.0	184996.0
14310.0	14310.0	9362.0	12923.0	20007.0	28674.0	18468.0	29782.0	22622.0	17084.0	13692.0	16341.0	14310.0	12155.0	Senegal	Sierra Leone	18503.0	18507.0	15119.0	18476.0	15320.0	15320.0	14512.0	14512.0
7443.0	7443.0	760.0	295.0	977.0	1983.0	475.0	101.0	39.0	1358.0	1143.0	10208.0	7443.0	2211.0	Senegal	Singapore	6174.0	6827.0	14323.0	20726.0	6912.0	6912.0	7427.0	7427.0
1857.0	1857.0	1730.0	640.0	2227.0	2326.0	3807.0	2912.0	20518.0	1903.0	4524.0	536.0	1857.0	160.0	Senegal	South Africa	5160.0	5369.0	-7224.0	-16074.0	2928.0	2928.0	1880.0	1880.0
152215.0	152215.0	44508.0	60042.0	74173.0	57698.0	79987.0	72439.0	74277.0	90324.0	108033.0	139005.0	152215.0	124826.0	Senegal	Spain	142001.0	151232.0	199652.0	251943.0	141132.0	141132.0	151437.0	151437.0
5781.0	5781.0	139.0	103.0	24.0	2400.0	474.0	303.0	1135.0	1127.0	2902.0	2618.0	5781.0	78.0	Senegal	Sweden	4002.0	4411.0	8284.0	12011.0	4739.0	4739.0	5745.0	5745.0
613135.0	613135.0	157145.0	165454.0	221476.0	334153.0	263070.0	272269.0	225045.0	268398.0	303745.0	543103.0	613135.0	486479.0	Senegal	Switzerland	517062.0	552224.0	902393.0	1253884.0	554942.0	554942.0	609931.0	609931.0
